DEPTH,CALI_P,COALF,DENS_P,DTC_P,GR_P,NEUT_P,NPHIHC,PEF_P,PERM,PERM_TRFM,PHIE,PHIT,RHOBHC,RT_P,SWE,SWT,VCLB,VCLD,VCLW,VDOLO,VGAS,VLIME,VMIN1,VMIN2,VOIL,VSAND,VSH_DN,VSHALE,VSILT,VWATER
2726.5884,8.478,0,2.423,76.4428,39.351,0.102,0.121685,3.531,26.72242,5.031753,0.131427,0.132035,2.44478,36.574,0.356532,0.359497,0.000608478,0.0117998,0.0124083,-9999,0.0841793,-9999,-9999,-9999,0,0.780625,-9999,0.0879483,0.0755401,9999.047
2726.7408,8.478,0,2.413,76.6629,40.611,0.108,0.128358,3.557,33.52707,7.145647,0.13708,0.137734,2.43553,36.445,0.34516,0.348267,0.0006534,0.012634,0.0132874,-9999,0.0893398,-9999,-9999,-9999,0,0.7705,-9999,0.09242,0.0791326,9999.048
2726.8932,8.483,0,2.395,76.9561,40.341,0.107,0.136124,3.467,38.36366,9.803493,0.142309,0.143083,2.42723,35.993,0.334107,0.337708,0.000773762,0.0148716,0.0156454,-9999,0.0942501,-9999,-9999,-9999,0,0.752703,-9999,0.104988,0.0893426,9999.048
2727.0456,8.478,0,2.398,77.2209,43.87,0.109,0.13808,3.462,31.25258,9.107427,0.140873,0.141819,2.43018,35.847,0.33062,0.335083,0.000945488,0.0180635,0.019009,-9999,0.0936689,-9999,-9999,-9999,0,0.735844,-9999,0.123283,0.104274,9999.047
2727.198,8.481,0,2.404,77.2959,41.217,0.104,0.132485,3.402,29.2658,7.388623,0.137456,0.13829,2.43552,36.024,0.339092,0.343079,0.000834147,0.0160293,0.0168635,-9999,0.0902975,-9999,-9999,-9999,0,0.750381,-9999,0.112163,0.0952998,9999.047
2727.3504,8.48,0,2.415,77.3338,40.947,0.107,0.127121,3.48,32.14056,6.698569,0.136021,0.136666,2.43727,35.983,0.350482,0.353546,0.000644781,0.0124891,0.0131338,-9999,0.0879315,-9999,-9999,-9999,0,0.772326,-9999,0.0916526,0.0785187,9999.048
2727.5028,8.478,0,2.42,77.5892,36.663,0.109,0.121053,3.359,46.93752,7.230054,0.137622,0.137929,2.43334,36.078,0.372135,0.373535,0.000307598,0.00603656,0.00634416,-9999,0.0862153,-9999,-9999,-9999,0,0.810444,-9999,0.0519338,0.0455896,9999.052
2727.6552,8.481,0,2.416,77.8276,38.998,0.113,0.125309,3.428,48.79546,8.386549,0.140034,0.140417,2.42962,36.339,0.358664,0.360413,0.000382951,0.00749199,0.00787494,-9999,0.0895642,-9999,-9999,-9999,0,0.799025,-9999,0.0609402,0.0530653,9999.051
2727.8076,8.48,0,2.432,78.0833,41.646,0.113,0.125004,3.372,23.42213,5.089931,0.131456,0.132218,2.44528,36.42,0.349403,0.353149,0.000761404,0.0147167,0.0154781,-9999,0.0850325,-9999,-9999,-9999,0,0.76333,-9999,0.105214,0.0897354,9999.047
2727.96,8.481,0,2.444,77.9779,42.742,0.117,0.120978,3.372,22.93431,4.440104,0.129391,0.13006,2.4484,36.525,0.357106,0.360413,0.000668987,0.012985,0.013654,-9999,0.0827566,-9999,-9999,-9999,0,0.775397,-9999,0.0952119,0.0815579,9999.047
2728.1124,8.48,0,2.43,78.1909,42.304,0.117,0.129235,3.38,22.16517,5.581214,0.13279,0.133694,2.44354,36.746,0.338914,0.343384,0.000904017,0.0173849,0.0182889,-9999,0.0871923,-9999,-9999,-9999,0,0.746789,-9999,0.120421,0.102132,9999.046
2728.2648,8.478,0,2.426,77.8133,39.279,0.115,0.127274,3.375,28.63138,6.231853,0.134772,0.135482,2.43958,36.977,0.342501,0.345947,0.000710077,0.0137478,0.0144579,-9999,0.0881482,-9999,-9999,-9999,0,0.766026,-9999,0.0992016,0.0847437,9999.047
2728.4172,8.48,0,2.428,77.8636,38.064,0.112,0.124083,3.416,29.15053,5.733391,0.133508,0.134128,2.44137,36.67,0.351524,0.354523,0.000620316,0.0120581,0.0126784,-9999,0.0861764,-9999,-9999,-9999,0,0.77719,-9999,0.0893022,0.0766237,9999.047
2728.5696,8.481,0,2.434,78.7173,40.451,0.114,0.117992,3.284,40.69872,6.006086,0.134573,0.134881,2.43842,36.245,0.377297,0.378723,0.000308879,0.0060762,0.00638508,-9999,0.0836068,-9999,-9999,-9999,0,0.813084,-9999,0.0523435,0.0459585,9999.051
2728.722,8.48,0,2.426,77.7589,39.947,0.118,0.122036,3.315,52.01485,7.970111,0.13928,0.139558,2.43047,35.1,0.379532,0.380768,0.000277994,0.00547359,0.00575158,-9999,0.0862468,-9999,-9999,-9999,0,0.812451,-9999,0.0482686,0.042517,9999.053
2728.8744,8.481,0,2.441,78.4556,41.566,0.119,0.122915,3.364,25.01,4.993295,0.131242,0.131913,2.44533,34.397,0.36849,0.371704,0.000671398,0.0130457,0.0137171,-9999,0.0824587,-9999,-9999,-9999,0,0.773367,-9999,0.0953915,0.0816744,9999.049
2729.0268,8.481,0,2.441,78.2826,39.432,0.116,0.119832,3.551,27.73807,4.881927,0.131013,0.131555,2.44524,33.593,0.382836,0.385376,0.000541405,0.0105735,0.0111149,-9999,0.0805238,-9999,-9999,-9999,0,0.788437,-9999,0.0805501,0.0694352,9999.051
2729.1792,8.48,0,2.443,78.3394,41.122,0.113,0.116735,3.622,27.92322,4.469658,0.1297,0.130164,2.44713,32.848,0.397297,0.399445,0.000463844,0.00908965,0.00955349,-9999,0.0778921,-9999,-9999,-9999,0,0.798758,-9999,0.0715415,0.061988,9999.052
2729.3316,8.481,0,2.429,78.6215,44.032,0.114,0.125479,3.636,27.42019,5.738002,0.133455,0.134141,2.4417,32.488,0.378226,0.381409,0.000686647,0.0133371,0.0140238,-9999,0.0825539,-9999,-9999,-9999,0,0.769642,-9999,0.0969029,0.0828791,9999.051
2729.484,8.478,0,2.429,78.5842,48.82,0.124,0.135721,3.482,19.20231,6.20176,0.134234,0.135403,2.44197,31.7,0.363677,0.369171,0.00116909,0.0223084,0.0234775,-9999,0.0846787,-9999,-9999,-9999,0,0.718282,-9999,0.147484,0.124007,9999.05
2729.6364,8.483,0,2.418,78.5926,50.035,0.129,0.141007,3.248,26.81388,9.018796,0.140536,0.141652,2.43129,31.133,0.359272,0.364319,0.00111581,0.0212775,0.0223933,-9999,0.0893364,-9999,-9999,-9999,0,0.718455,-9999,0.141009,0.118616,9999.051
2729.7888,8.48,0,2.414,78.1931,49.909,0.126,0.145925,3.093,17.90132,8.136095,0.138377,0.139905,2.43605,31.008,0.352084,0.359161,0.00152817,0.0287321,0.0302603,-9999,0.0886773,-9999,-9999,-9999,0,0.681204,-9999,0.180419,0.150158,9999.05
2729.9412,8.481,0,2.414,78.3682,44.61,0.115,0.1343,3.188,27.75476,7.537147,0.137714,0.138622,2.43536,31.073,0.371889,0.376007,0.000908777,0.0174983,0.0184071,-9999,0.0859323,-9999,-9999,-9999,0,0.741825,-9999,0.120461,0.102054,9999.052
2730.0936,8.482,0,2.419,78.0107,41.957,0.11,0.128948,3.432,26.59888,6.241406,0.134716,0.135507,2.43997,31.509,0.378451,0.38208,0.000791178,0.0153228,0.0161139,-9999,0.0832434,-9999,-9999,-9999,0,0.756912,-9999,0.108372,0.0922581,9999.052
2730.246,8.481,0,2.434,78.9172,39.848,0.106,0.11704,3.539,28.90756,4.619459,0.130229,0.130682,2.44622,32.418,0.400387,0.402466,0.000453071,0.00889889,0.00935197,-9999,0.0778161,-9999,-9999,-9999,0,0.799454,-9999,0.0703173,0.0609653,9999.053
2730.3984,8.483,0,2.425,79.2346,41.619,0.106,0.124911,3.368,22.76644,4.980113,0.1311,0.131871,2.44593,33.003,0.374333,0.377991,0.000770874,0.014967,0.0157379,-9999,0.0815453,-9999,-9999,-9999,0,0.762211,-9999,0.106689,0.0909512,9999.05
2730.5508,8.48,0,2.416,79.6856,42.249,0.11,0.129555,3.217,29.15162,6.752047,0.136041,0.136797,2.43764,33.255,0.363919,0.367432,0.000755486,0.0146572,0.0154126,-9999,0.0860555,-9999,-9999,-9999,0,0.759589,-9999,0.10437,0.0889572,9999.05
2730.7032,8.483,0,2.388,80.1885,40.225,0.115,0.135789,3.254,81.49548,15.75005,0.151148,0.151494,2.41101,33.365,0.361639,0.363098,0.000346214,0.00681095,0.00715717,-9999,0.0962662,-9999,-9999,-9999,0,0.792823,-9999,0.0560292,0.048872,9999.055
2730.8556,8.48,0,2.385,79.6282,40.099,0.115,0.135931,3.354,92.06831,17.09774,0.152714,0.153,2.40816,33.557,0.36359,0.364777,0.000285171,0.00562645,0.00591162,-9999,0.0970077,-9999,-9999,-9999,0,0.79873,-9999,0.0485558,0.0426442,9999.056
2731.008,8.483,0,2.389,79.9509,42.107,0.111,0.140012,3.447,44.79184,12.11806,0.146007,0.146784,2.42111,34.021,0.341023,0.344513,0.000777261,0.0150302,0.0158075,-9999,0.0957057,-9999,-9999,-9999,0,0.748514,-9999,0.105479,0.0896717,9999.051
2731.1604,8.483,0,2.402,80.089,43.187,0.11,0.130479,3.407,52.01558,10.14469,0.143209,0.143674,2.42466,34.969,0.355398,0.357483,0.000464612,0.0091132,0.00957781,-9999,0.0920145,-9999,-9999,-9999,0,0.786081,-9999,0.0707097,0.0611319,9999.051
2731.3128,8.482,0,2.402,79.7838,40.667,0.111,0.131621,3.353,49.76857,10.18402,0.143226,0.143741,2.42482,35.332,0.349479,0.351807,0.000514301,0.0100695,0.0105838,-9999,0.0928383,-9999,-9999,-9999,0,0.780256,-9999,0.0765178,0.065934,9999.051
2731.4652,8.49,0,2.402,79.9664,36.264,0.107,0.127557,3.275,56.88834,9.900586,0.1429,0.143253,2.42475,35.945,0.35856,0.360138,0.000352408,0.00694977,0.00730218,-9999,0.0914366,-9999,-9999,-9999,0,0.79973,-9999,0.0573699,0.0500677,9999.052
2731.6176,8.497,0,2.399,79.7158,36.669,0.103,0.131555,3.209,38.10249,8.538956,0.140065,0.140722,2.4306,35.729,0.344504,0.347565,0.000656995,0.0128053,0.0134623,-9999,0.0913832,-9999,-9999,-9999,0,0.766813,-9999,0.0931226,0.0796603,9999.049
2731.77,8.495,0,2.397,79.754,37.173,0.105,0.131721,3.252,45.74194,9.666713,0.14228,0.142841,2.42657,30.28,0.385279,0.387695,0.000561492,0.0109835,0.011545,-9999,0.0871184,-9999,-9999,-9999,0,0.775627,-9999,0.0820936,0.0705486,9999.055
2731.9224,8.495,0,2.398,80.6832,40.568,0.114,0.130534,3.237,76.00345,13.01775,0.147786,0.148056,2.4163,22.289,0.482518,0.483459,0.000269308,0.00533144,0.00560074,-9999,0.0763376,-9999,-9999,-9999,0,0.805274,-9999,0.0469393,0.0413386,9999.071
2732.0748,8.497,0,2.404,80.1252,40.305,0.128,0.135629,3.478,76.80782,15.09615,0.150349,0.150722,2.41244,15.028,0.591166,0.592178,0.000373168,0.00735207,0.00772524,-9999,0.0613155,-9999,-9999,-9999,0,0.790231,-9999,0.0594198,0.0516946,9999.089
2732.2272,8.497,0,2.423,80.0668,42.188,0.129,0.130053,3.831,53.9558,10.26546,0.143444,0.143879,2.42417,9.493,0.80033,0.800934,0.000434851,0.00855696,0.00899181,-9999,0.0285548,-9999,-9999,-9999,0,0.789273,-9999,0.0672828,0.0582909,9999.115
2732.3796,8.497,0,2.485,80.665,51.52,0.135,0.135,4.973,2.07204,0.3424203,0.110753,0.113378,2.485,6.708,1,1,0.00262482,0.0489634,0.0515882,-9999,0,-9999,-9999,-9999,0,0.607999,-9999,0.281248,0.22966,9999.11
2732.532,8.502,0,2.578,85.5882,69.176,0.159,0.159,5.499,0.001018543,0.001,0.0602421,0.0752653,2.578,5.444,1,1,0.0150233,0.257865,0.272888,-9999,0,-9999,-9999,-9999,0,0.147284,-9999,0.792474,0.519586,9999.061
2732.6844,8.54,0,2.678,89.2184,90.231,0.212,0.212,5.763,0,0.001,0.00446916,0.03481,2.678,4.698,0.97403,0.996666,0.0303408,0.787059,0.8174,-9999,0.0000149,-9999,-9999,-9999,0,0,-9999,0.995531,0.178131,9999.005
2732.8368,8.542,0,2.701,89.5086,108,0.253,0.253,5.009,0,0.001,0.000246277,0.0238999,2.701,4.27,0.981801,0.999812,0.0236536,0.88142,0.905074,-9999,0,-9999,-9999,-9999,0,0,-9999,0.999754,0.0946796,9999
2732.9892,8.538,0,2.665,89.2328,115.716,0.256,0.256,4.741,1e-7,0.001,0.00465344,0.044087,2.665,3.958,0.978204,0.997699,0.0394336,0.847414,0.886848,-9999,0.0000107,-9999,-9999,-9999,0,0,-9999,0.995347,0.108499,9999.005
2733.1416,8.542,0,2.626,88.4638,111.287,0.223,0.223,4.43,0.0000029,0.001,0.0165695,0.0638789,2.626,3.644,1,1,0.0473093,0.736919,0.784228,-9999,0,-9999,-9999,-9999,0,0,-9999,0.98343,0.199202,9999.017
2733.294,8.537,0,2.605,86.2569,101.71,0.184,0.184,4.353,0.0000241,0.001,0.0348489,0.0710821,2.605,3.406,1,1,0.0362333,0.554081,0.590315,-9999,0,-9999,-9999,-9999,0,0,-9999,0.965151,0.374837,9999.035
2733.4464,8.541,0,2.598,82.5393,95.23,0.155,0.155,4.49,0.0002139568,0.001,0.0488721,0.0659261,2.598,3.32,1,1,0.0170539,0.30281,0.319864,-9999,0,-9999,-9999,-9999,0,0.0994808,-9999,0.851647,0.531783,9999.049
2733.5988,8.54,0,2.61,80.8805,98.144,0.149,0.149,4.35,0.0000998,0.001,0.0425477,0.0590441,2.61,3.315,1,1,0.0164964,0.306093,0.322589,-9999,0,-9999,-9999,-9999,0,0.097827,-9999,0.859625,0.537036,9999.043
2733.7512,8.541,0,2.624,83.7571,101.081,0.161,0.161,4.634,0.0000118,0.001,0.0313356,0.0578637,2.624,3.436,1,1,0.0265282,0.477315,0.503844,-9999,0,-9999,-9999,-9999,0,0,-9999,0.968664,0.464821,9999.031
2733.9036,8.542,0,2.64,84.0641,104.634,0.19,0.19,4.393,0.0000017,0.001,0.017399,0.0536701,2.64,3.669,1,1,0.0362711,0.664267,0.700538,-9999,0,-9999,-9999,-9999,0,0,-9999,0.982601,0.282063,9999.018
2734.056,8.543,0,2.645,81.4075,106.902,0.194,0.194,4.388,0.0000011,0.001,0.0149959,0.0513894,2.645,3.823,1,1,0.0363935,0.687576,0.72397,-9999,0,-9999,-9999,-9999,0,0,-9999,0.985004,0.261034,9999.015
2734.2084,8.549,0,2.655,80.8156,101.367,0.175,0.175,3.94,6e-7,0.001,0.0139025,0.0442262,2.655,3.885,1,1,0.0303237,0.639875,0.670198,-9999,0,-9999,-9999,-9999,0,0,-9999,0.986098,0.315899,9999.014
2734.3608,8.568,0,2.627,80.618,95.052,0.145,0.145,3.73,0.0000219,0.001,0.0333277,0.0511251,2.627,3.91,1,1,0.0177974,0.347647,0.365445,-9999,0,-9999,-9999,-9999,0,0.060596,-9999,0.906076,0.540632,9999.033
2734.5132,8.618,0,2.591,80.0088,87.617,0.131,0.131,3.475,0.001572322,0.001,0.0529494,0.0615586,2.591,3.943,1,1,0.00860918,0.164407,0.173016,-9999,0,-9999,-9999,-9999,0,0.299242,-9999,0.647808,0.474792,9999.053
2734.6656,8.546,0,2.573,77.7244,86.267,0.127,0.127,3.43,0.008391862,0.006728949,0.0623921,0.0689275,2.573,4.095,1,1,0.00653546,0.123909,0.130444,-9999,0,-9999,-9999,-9999,0,0.387481,-9999,0.550126,0.419682,9999.063
2734.818,8.545,0,2.571,76.7828,79.854,0.118,0.118,3.324,0.01416886,0.006035926,0.0627284,0.0679852,2.571,4.389,1,1,0.00525687,0.101015,0.106272,-9999,0,-9999,-9999,-9999,0,0.451239,-9999,0.486032,0.37976,9999.063
2734.9704,8.549,0,2.544,77.4657,70.781,0.115,0.115,3.358,0.1147602,0.02309711,0.0769954,0.0805797,2.544,4.685,1,1,0.00358431,0.0685984,0.0721827,-9999,0,-9999,-9999,-9999,0,0.5521,-9999,0.370904,0.298721,9999.077
2735.1228,8.571,0,2.522,75.8564,59.984,0.112,0.112,3.376,0.5404513,0.0606234,0.0885969,0.0910544,2.522,4.913,1,1,0.00245748,0.0472732,0.0497307,-9999,0,-9999,-9999,-9999,0,0.63192,-9999,0.279483,0.229753,9999.089
2735.2752,8.576,0,2.514,76.6844,58.225,0.115,0.115,3.67,0.7960457,0.08881357,0.0932077,0.0955661,2.514,5.007,1,1,0.00235842,0.0452621,0.0476205,-9999,0,-9999,-9999,-9999,0,0.637552,-9999,0.26924,0.22162,9999.093
2735.4276,8.542,0,2.535,77.5192,57.847,0.115,0.115,3.979,0.21049,0.03535103,0.0818548,0.0850424,2.535,4.899,1,1,0.00318766,0.0610289,0.0642165,-9999,0,-9999,-9999,-9999,0,0.578372,-9999,0.339773,0.275556,9999.082
2735.58,8.541,0,2.556,77.5636,67.789,0.119,0.119,4.094,0.04222913,0.01371175,0.070895,0.0754301,2.556,4.652,1,1,0.00453503,0.0865869,0.0911219,-9999,0,-9999,-9999,-9999,0,0.492099,-9999,0.437006,0.345884,9999.071
2735.7324,8.54,0,2.574,77.9604,75.723,0.14,0.14,4.109,0.004262791,0.001,0.0626795,0.0715156,2.574,4.387,1,1,0.00883602,0.163177,0.172013,-9999,0,-9999,-9999,-9999,0,0.297395,-9999,0.639926,0.467912,9999.063
2735.8848,8.541,0,2.597,79.3776,93.071,0.163,0.163,4.017,0.0001249767,0.001,0.0479299,0.0696054,2.597,4.111,1,1,0.0216755,0.366266,0.387942,-9999,0,-9999,-9999,-9999,0,0.0415873,-9999,0.910483,0.522541,9999.048
2736.0372,8.542,0,2.617,79.2141,106.694,0.185,0.185,4.326,0.0000103,0.001,0.0283812,0.0651103,2.617,3.834,1,1,0.0367291,0.591763,0.628492,-9999,0,-9999,-9999,-9999,0,0,-9999,0.971619,0.343126,9999.028
2736.1896,8.538,0,2.627,80.1726,121.312,0.2,0.2,4.389,0.0000038,0.001,0.0205295,0.0615145,2.627,3.58,1,1,0.040985,0.672994,0.71398,-9999,0,-9999,-9999,-9999,0,0,-9999,0.979471,0.265491,9999.021
2736.342,8.542,0,2.624,84.1803,123.337,0.2,0.2,4.693,0.0000046,0.001,0.0216922,0.0631066,2.624,3.35,1,1,0.0414145,0.667134,0.708548,-9999,0,-9999,-9999,-9999,0,0,-9999,0.978308,0.26976,9999.021
2736.4944,8.54,0,2.633,84.981,122.183,0.206,0.206,4.618,0.0000023,0.001,0.0172648,0.0588329,2.633,3.162,1,1,0.0415681,0.70287,0.744438,-9999,0,-9999,-9999,-9999,0,0,-9999,0.982735,0.238297,9999.018
2736.6468,8.541,0,2.651,85.2138,123.948,0.203,0.203,4.539,6e-7,0.001,0.0119724,0.0489104,2.651,2.992,1,1,0.036938,0.724989,0.761927,-9999,0,-9999,-9999,-9999,0,0,-9999,0.988028,0.226101,9999.012
2736.7992,8.537,0,2.671,85.7384,124.353,0.208,0.208,4.602,1e-7,0.001,0.00626879,0.0383993,2.671,2.839,1,1,0.0321305,0.7685,0.80063,-9999,0,-9999,-9999,-9999,0,0,-9999,0.993731,0.193101,9999.006
2736.9516,8.54,0,2.671,86.4829,128.405,0.214,0.214,4.789,1e-7,0.001,0.00593123,0.0387638,2.671,2.716,1,1,0.0328326,0.781782,0.814614,-9999,0,-9999,-9999,-9999,0,0,-9999,0.994069,0.179454,9999.006
2737.104,8.541,0,2.666,87.3535,124.624,0.216,0.216,4.988,2e-7,0.001,0.00692422,0.0416195,2.666,2.6,1,1,0.0346953,0.779126,0.813822,-9999,0,-9999,-9999,-9999,0,0,-9999,0.993076,0.179254,9999.007
2737.2564,8.54,0,2.674,87.8659,122.87,0.214,0.214,5.008,1e-7,0.001,0.00528525,0.0371203,2.674,2.475,1,1,0.0318351,0.785931,0.817766,-9999,0,-9999,-9999,-9999,0,0,-9999,0.994715,0.176949,9999.005
2737.4088,8.541,0,2.665,88.396,121.357,0.2,0.2,4.76,2e-7,0.001,0.00831334,0.041123,2.665,2.37,1,1,0.0328096,0.73978,0.772589,-9999,0,-9999,-9999,-9999,0,0,-9999,0.991687,0.219097,9999.009
2737.5612,8.542,0,2.659,89.6009,123.366,0.209,0.209,4.621,3e-7,0.001,0.00916247,0.0450019,2.659,2.276,1,1,0.0358395,0.753091,0.788931,-9999,0,-9999,-9999,-9999,0,0,-9999,0.990838,0.201907,9999.009
2737.7136,8.54,0,2.646,91.1431,129.664,0.229,0.229,4.518,7e-7,0.001,0.0104245,0.0533319,2.646,2.187,1,1,0.0429074,0.77899,0.821898,-9999,0,-9999,-9999,-9999,0,0,-9999,0.989576,0.167678,9999.011
2737.866,8.541,0,2.643,90.1446,138.054,0.246,0.246,4.972,7e-7,0.001,0.00929431,0.0558657,2.643,2.123,1,1,0.0465714,0.80692,0.853491,-9999,0,-9999,-9999,-9999,0,0,-9999,0.990706,0.137215,9999.01
2738.0184,8.54,0,2.656,92.1933,146.227,0.242,0.242,5.072,3e-7,0.001,0.00711438,0.048488,2.656,2.07,1,1,0.0413736,0.815713,0.857087,-9999,0,-9999,-9999,-9999,0,0,-9999,0.992886,0.135799,9999.007
2738.1708,8.54,0,2.692,93.1568,151.403,0.228,0.228,5.11,0,0.001,0.00159475,0.0279171,2.692,2.031,1,1,0.0263224,0.835101,0.861423,-9999,0,-9999,-9999,-9999,0,0,-9999,0.998405,0.136982,9999.002
2738.3232,8.54,0,2.729,92.7023,142.761,0.221,0.221,4.895,0,0.001,-0.00341989,0.00708841,2.729,2.028,1.01681,0.991888,0.0105083,0.866857,0.877366,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00342,0.126054,9998.996
2738.4756,8.541,0,2.741,91.9052,137.999,0.22,0.22,4.722,0,0.001,-0.00473219,0.000375927,2.741,2.074,1.00083,0.989567,0.00510812,0.878862,0.88397,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00473,0.120762,9998.995
2738.628,8.542,0,2.726,88.766,134.713,0.218,0.218,4.548,0,0.001,-0.00319954,0.00862766,2.726,2.147,1.01801,0.99332,0.0118272,0.858696,0.870523,-9999,0,-9999,-9999,-9999,0,0,-9999,1.0032,0.132677,9998.997
2738.7804,8.54,0,2.729,86.8365,132.825,0.204,0.204,4.428,0,0.001,-0.00424873,0.00632493,2.729,2.243,1.01257,0.991555,0.0105737,0.838399,0.848972,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00425,0.155276,9998.996
2738.9328,8.541,0,2.74,87.0823,123.751,0.187,0.187,4.173,0,0.001,-0.00654141,0.000616512,2.74,2.356,1.00116,0.987744,0.00715792,0.818947,0.826105,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00654,0.180436,9998.993
2739.0852,8.542,0,2.718,81.77,116.549,0.176,0.176,4.205,0,0.001,-0.00388584,0.0107057,2.718,2.493,1.02022,0.99266,0.0145916,0.761929,0.776521,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00389,0.227365,9998.996
2739.2376,8.542,0,2.691,80.3513,115.791,0.171,0.171,4.101,0,0.001,0.00246819,0.0248255,2.691,2.678,1,1,0.0223573,0.700202,0.72256,-9999,0,-9999,-9999,-9999,0,0,-9999,0.997532,0.274972,9999.003
2739.39,8.543,0,2.652,79.6989,115.665,0.176,0.176,5.093,8e-7,0.001,0.0150194,0.0459083,2.652,2.92,1,1,0.0308889,0.637366,0.668255,-9999,0,-9999,-9999,-9999,0,0,-9999,0.984981,0.316725,9999.015
2739.5424,8.545,0,2.667,79.3331,111.708,0.176,0.176,5.472,2e-7,0.001,0.00961965,0.0380293,2.667,3.159,1,1,0.0284096,0.669795,0.698205,-9999,0,-9999,-9999,-9999,0,0,-9999,0.99038,0.292175,9999.01
2739.6948,8.538,0,2.666,80.0282,110.322,0.17,0.17,5.268,2e-7,0.001,0.010466,0.0379313,2.666,3.359,1,1,0.0274653,0.644935,0.6724,-9999,0,-9999,-9999,-9999,0,0,-9999,0.989534,0.317134,9999.011
2739.8472,8.541,0,2.656,78.2523,108.036,0.158,0.158,4.488,7e-7,0.001,0.0157619,0.0415615,2.656,3.548,1,1,0.0257996,0.564373,0.590172,-9999,0,-9999,-9999,-9999,0,0,-9999,0.984238,0.394066,9999.016
2739.9996,8.542,0,2.654,77.7299,105.081,0.155,0.155,4.478,0.000001,0.001,0.0170866,0.0421104,2.654,3.697,1,1,0.0250238,0.541856,0.56688,-9999,0,-9999,-9999,-9999,0,0,-9999,0.982913,0.416033,9999.017
2740.152,8.537,0,2.682,78.4764,103.985,0.173,0.173,4.521,0,0.001,0.00504617,0.0297965,2.682,3.82,1,1,0.0247504,0.689496,0.714246,-9999,0,-9999,-9999,-9999,0,0,-9999,0.994954,0.280707,9999.005
2740.3044,8.543,0,2.702,78.1048,101.987,0.191,0.191,4.598,0,0.001,-0.000112,0.0204149,2.702,3.943,1,1,0.0205269,0.774644,0.795171,-9999,0,-9999,-9999,-9999,0,0,-9999,1.00011,0.204941,9999
2740.4568,8.537,0,2.682,76.2618,103.862,0.188,0.188,4.141,0,0.001,0.004543,0.0310522,2.682,4.062,0.996184,0.999442,0.0265092,0.735412,0.761922,-9999,0.0000025,-9999,-9999,-9999,0,0,-9999,0.995457,0.233535,9999.005
2740.6092,8.542,0,2.672,76.5653,104.076,0.176,0.176,4.287,1e-7,0.001,0.00800178,0.0353848,2.672,4.169,1,1,0.027383,0.680003,0.707386,-9999,0,-9999,-9999,-9999,0,0,-9999,0.991998,0.284612,9999.008
2740.7616,8.542,0,2.676,75.8985,103.193,0.165,0.165,4.479,1e-7,0.001,0.0073235,0.0321554,2.676,4.28,1,1,0.0248319,0.647528,0.67236,-9999,0,-9999,-9999,-9999,0,0,-9999,0.992676,0.320316,9999.007
2740.914,8.535,0,2.699,75.4659,101.169,0.164,0.164,4.371,0,0.001,0.000246507,0.0199315,2.699,4.368,0.99738,0.999968,0.019685,0.69234,0.712025,-9999,0,-9999,-9999,-9999,0,0,-9999,0.999753,0.287728,9999
2741.0664,8.542,0,2.705,74.459,96.994,0.147,0.147,4.363,0,0.001,-0.00199732,0.0150099,2.705,4.448,1.00119,0.999841,0.0170072,0.64047,0.657477,-9999,0,-9999,-9999,-9999,0,0,-9999,1.002,0.34452,9998.998
2741.2188,8.541,0,2.683,72.5571,92.575,0.128,0.128,4.02,0,0.001,0.0060254,0.0231534,2.683,4.544,1,1,0.017128,0.468648,0.485776,-9999,0,-9999,-9999,-9999,0,0,-9999,0.993975,0.508198,9999.006
2741.3712,8.542,0,2.641,72.4008,93.59,0.12,0.12,4.058,0.0000153,0.001,0.0258892,0.0366131,2.641,4.642,1,1,0.010724,0.231675,0.242399,-9999,0,-9999,-9999,-9999,0,0.194538,-9999,0.779573,0.537174,9999.026
2741.5236,8.542,0,2.627,72.321,92.095,0.121,0.121,3.974,0.0000734,0.001,0.0332308,0.0429095,2.627,4.698,1,1,0.00967868,0.201301,0.21098,-9999,0,-9999,-9999,-9999,0,0.239424,-9999,0.727345,0.516365,9999.033
2741.676,8.541,0,2.622,72.8207,94.644,0.128,0.128,3.978,0.0000937,0.001,0.0362929,0.0471017,2.622,4.701,1,1,0.0108089,0.220358,0.231167,-9999,0,-9999,-9999,-9999,0,0.207655,-9999,0.756052,0.524884,9999.036
2741.8284,8.54,0,2.624,73.7705,98.315,0.129,0.129,4.153,0.0000726,0.001,0.0352853,0.0465581,2.624,4.648,1,1,0.0112728,0.230524,0.241797,-9999,0,-9999,-9999,-9999,0,0.192871,-9999,0.771843,0.530047,9999.035
2741.9808,8.541,0,2.628,74.144,97.937,0.139,0.139,4.265,0.0000285,0.001,0.033298,0.0483564,2.628,4.553,1,1,0.0150585,0.304118,0.319176,-9999,0,-9999,-9999,-9999,0,0.102617,-9999,0.864085,0.544909,9999.033
